1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,y
0,0,0,0,8411.963889,5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111
0,0,0,8411.963889,5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111
0,0,8411.963889,5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0
0,8411.963889,5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0
8411.963889,5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0
5.21021021,1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0
1370.422222,3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0
3576.611111,5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0
5379.344444,0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0
0,1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111
1554.494444,1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333
1593.086111,877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075
877.8222222,334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222
334.9888889,246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6
246.5222222,0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778
0.461111111,0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444
0,0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0
0,0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0
0,1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0
1572.027778,193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8
193.9083333,0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111
0,1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0
1293.166667,1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111
1063.388889,1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0
1107.661111,557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0
557.6611111,0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0
0,0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0
0,0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0
0,0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222
0,0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0
0,0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667
0,0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889
0,1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333
1509.461111,5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0
5103.033333,3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0
3098.075,5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0
5353.797222,6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0
6420.6,4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527
4409.477778,291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333
291.6694444,0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444
0,0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111
0,0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556
0,1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222
1134.8,3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111
3968.461111,0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222
0,3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0
3085.986111,0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667
0,0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0
0,0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0
0,0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0
0,0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0
0,5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0
5331.572222,0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667
0,1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0
1121.291667,526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5
526.5138889,1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778
1706.158333,0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111
0,0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0
0,0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111
0,0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444
0,857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667
857.7065527,3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333
3634.733333,3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778
3289.219444,6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111
6624.836111,7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0
7367.755556,8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0
8279.472222,8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0
8353.961111,9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778
9308.997222,0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222
0,3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0
3277.266667,0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111
0,0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85
0,0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111
0,0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0
0,0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0
0,6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0
6031.766667,0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0
0,740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0
740.5,1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0
1584.352778,2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667
2046.161111,0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325
0,9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0
9413.536111,6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0
6058.294444,5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778
5059.616667,4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444
4562.133333,1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825
1731.977778,409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5
409.3611111,0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222
0,0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333
0,0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0
0,6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0
6352.327778,1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667
1461.747222,0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778
0,4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0
4963.611111,4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111
4427.85,4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556
4388.086111,0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0
0,0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0
0,0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0
0,0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0
0,0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725
0,0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0
0,551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276
551.2416667,2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444
2651.325,0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333
0,0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0
0,8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575
8861.777778,8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0
8553.519444,4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0
4972.825,1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9
1330.5,352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222
352.8472222,2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556
2224.458333,0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426
0,0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778
0,9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111
9655.041667,1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778
1877.277778,0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55
0,5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0
5681.061111,2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778
2667.030556,0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0
0,0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0
0,0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0
0,0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0
0,3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0
3732.725,0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556
0,43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889
43.76353276,1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444
1173.019444,2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333
2727.933333,0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444
0,10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0
10911.575,0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0,9897.344444
0,0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0,9897.344444,8589.725
0,210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0,9897.344444,8589.725,9274.427778
210.9,1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0,9897.344444,8589.725,9274.427778,8146.7
1419.372222,3670.330556,4434.033426,7012.752778,7360.811111,8816.877778,9750.55,0,8067.352778,0,0,0,0,0,9111.255556,141.9638889,1696.294444,3976.108333,5502.544444,0,9897.344444,8589.725,9274.427778,8146.7,6544.594444
